utc_timestamp,actual,forecast,error,lower_ci,upper_ci
2018-09-03 21:00:00+00:00,49687.0,39511.41119656165,10175.588803438353,,
2018-09-03 22:00:00+00:00,47078.0,36120.17757723883,10957.822422761172,,
2018-09-03 23:00:00+00:00,45423.0,32985.93158020944,12437.068419790558,,
2018-09-04 00:00:00+00:00,44260.0,30918.904864536555,13341.095135463445,,
2018-09-04 01:00:00+00:00,44197.0,29794.781426521167,14402.218573478833,,
2018-09-04 02:00:00+00:00,45163.0,29697.959532572346,15465.040467427654,,
2018-09-04 03:00:00+00:00,48890.0,30381.089006637932,18508.910993362068,,
2018-09-04 04:00:00+00:00,57274.0,31703.244599358357,25570.755400641643,,
2018-09-04 05:00:00+00:00,62157.0,34360.88824903819,27796.111750961813,,
2018-09-04 06:00:00+00:00,65152.0,38256.12363808659,26895.87636191341,,
2018-09-04 07:00:00+00:00,65502.0,41537.69727868433,23964.302721315667,,
2018-09-04 08:00:00+00:00,66754.0,43965.94598343912,22788.054016560884,,
2018-09-04 09:00:00+00:00,67994.0,45766.814879082085,22227.185120917915,,
2018-09-04 10:00:00+00:00,67901.0,47200.682096381584,20700.317903618416,,
2018-09-04 11:00:00+00:00,67048.0,47028.33443637114,20019.665563628863,,
2018-09-04 12:00:00+00:00,65768.0,45751.332349812255,20016.667650187745,,
2018-09-04 13:00:00+00:00,64756.0,44713.52632418017,20042.473675819827,,
2018-09-04 14:00:00+00:00,63259.0,44572.77595053526,18686.22404946474,,
2018-09-04 15:00:00+00:00,62922.0,46208.10426323644,16713.89573676356,,
2018-09-04 16:00:00+00:00,62753.0,48729.36925906479,14023.630740935208,,
2018-09-04 17:00:00+00:00,62272.0,48446.85888079154,13825.141119208463,,
2018-09-04 18:00:00+00:00,62179.0,46646.84155801543,15532.158441984568,,
2018-09-04 19:00:00+00:00,58809.0,43219.48874265644,15589.511257343562,,
2018-09-04 20:00:00+00:00,54323.0,40765.818148933984,13557.181851066016,,
2018-09-04 21:00:00+00:00,50343.0,39464.13046160972,10878.869538390281,,
2018-09-04 22:00:00+00:00,47203.0,36072.8968422869,11130.1031577131,,
2018-09-04 23:00:00+00:00,45265.0,32938.650845257514,12326.349154742486,,
2018-09-05 00:00:00+00:00,44167.0,30871.624129584627,13295.375870415373,,
2018-09-05 01:00:00+00:00,44333.0,29747.50069156924,14585.49930843076,,
2018-09-05 02:00:00+00:00,45470.0,29650.678797620418,15819.321202379582,,
2018-09-05 03:00:00+00:00,49048.0,30333.808271686004,18714.191728313996,,
2018-09-05 04:00:00+00:00,56664.0,31655.96386440643,25008.03613559357,,
2018-09-05 05:00:00+00:00,61738.0,34313.60751408626,27424.39248591374,,
2018-09-05 06:00:00+00:00,64359.0,38208.84290313466,26150.15709686534,,
2018-09-05 07:00:00+00:00,65050.0,41490.416543732405,23559.583456267595,,
2018-09-05 08:00:00+00:00,66236.0,43918.66524848719,22317.33475151281,,
2018-09-05 09:00:00+00:00,67212.0,45719.53414413016,21492.465855869843,,
2018-09-05 10:00:00+00:00,67086.0,47153.40136142966,19932.598638570344,,
2018-09-05 11:00:00+00:00,66702.0,46981.05370141921,19720.94629858079,,
2018-09-05 12:00:00+00:00,65704.0,45704.05161486033,19999.948385139673,,
2018-09-05 13:00:00+00:00,64325.0,44666.245589228245,19658.754410771755,,
2018-09-05 14:00:00+00:00,63093.0,44525.49521558333,18567.50478441667,,
2018-09-05 15:00:00+00:00,62676.0,46160.82352828451,16515.176471715487,,
2018-09-05 16:00:00+00:00,62525.0,48682.08852411286,13842.911475887136,,
2018-09-05 17:00:00+00:00,62434.0,48399.57814583961,14034.421854160391,,
2018-09-05 18:00:00+00:00,62202.0,46599.560823063504,15602.439176936496,,
2018-09-05 19:00:00+00:00,58937.0,43172.20800770451,15764.79199229549,,
2018-09-05 20:00:00+00:00,54414.0,40718.537413982056,13695.462586017944,,
2018-09-05 21:00:00+00:00,50121.0,39416.84972665779,10704.15027334221,,
2018-09-05 22:00:00+00:00,47171.0,36025.61610733497,11145.383892665028,,
2018-09-05 23:00:00+00:00,45566.0,32891.37011030559,12674.629889694414,,
2018-09-06 00:00:00+00:00,44363.0,30824.3433946327,13538.656605367301,,
2018-09-06 01:00:00+00:00,44296.0,29700.21995661731,14595.780043382689,,
2018-09-06 02:00:00+00:00,45450.0,29603.39806266849,15846.60193733151,,
2018-09-06 03:00:00+00:00,49361.0,30286.527536734076,19074.472463265924,,
2018-09-06 04:00:00+00:00,57225.0,31608.6831294545,25616.3168705455,,
2018-09-06 05:00:00+00:00,61882.0,34266.32677913433,27615.67322086567,,
2018-09-06 06:00:00+00:00,64378.0,38161.56216818273,26216.437831817268,,
2018-09-06 07:00:00+00:00,65279.0,41443.13580878048,23835.864191219523,,
2018-09-06 08:00:00+00:00,66526.0,43871.38451353526,22654.61548646474,,
2018-09-06 09:00:00+00:00,68029.0,45672.25340917823,22356.74659082177,,
2018-09-06 10:00:00+00:00,68014.0,47106.12062647773,20907.87937352227,,
2018-09-06 11:00:00+00:00,67665.0,46933.77296646728,20731.22703353272,,
2018-09-06 12:00:00+00:00,66580.0,45656.7708799084,20923.2291200916,,
2018-09-06 13:00:00+00:00,65344.0,44618.96485427632,20725.035145723683,,
2018-09-06 14:00:00+00:00,63872.0,44478.2144806314,19393.785519368597,,
2018-09-06 15:00:00+00:00,63614.0,46113.542793332585,17500.457206667415,,
2018-09-06 16:00:00+00:00,63252.0,48634.807789160935,14617.192210839065,,
